u,v,key,geometry
5919449224,5919449221,0,"LINESTRING (-2.586697 51.458246, -2.586719 51.458242, -2.586993 51.458184, -2.587573 51.458082, -2.588081 51.457956)"
2043096366,5919449206,0,"LINESTRING (-2.587123 51.458764, -2.587076 51.458808)"
2043096366,104855,0,"LINESTRING (-2.587123 51.458764, -2.587033 51.458709, -2.586955 51.458617, -2.586818 51.458425, -2.586726 51.458295)"
2043096366,5794635161,0,"LINESTRING (-2.587123 51.458764, -2.58721 51.458799, -2.587425 51.458824, -2.587638 51.458834, -2.588152 51.458818, -2.588508 51.458809, -2.588656 51.458817)"
6481238337,5919449192,0,"LINESTRING (-2.585149 51.458505, -2.584974 51.458528, -2.584857 51.458566)"
6481238337,104855,0,"LINESTRING (-2.585149 51.458505, -2.585412 51.458444, -2.585886 51.458354, -2.586176 51.458329, -2.586464 51.458312, -2.586726 51.458295)"
6481238337,6481238325,0,"LINESTRING (-2.585149 51.458505, -2.585152 51.458636, -2.585201 51.458712, -2.58517 51.458813, -2.58473 51.458794)"
6481238337,6481238332,0,"LINESTRING (-2.585149 51.458505, -2.58518 51.458434, -2.584995 51.458357, -2.584875 51.458318, -2.584766 51.458288, -2.584509 51.458576, -2.584491 51.458604)"
5919449207,4661094416,0,"LINESTRING (-2.586188 51.457498, -2.586166 51.457466, -2.58614 51.457434, -2.586002 51.457239, -2.58598 51.457201, -2.585966 51.457176)"
5919449207,5919449224,0,"LINESTRING (-2.586188 51.457498, -2.586215 51.457535, -2.586251 51.457589, -2.586445 51.457881, -2.586697 51.458246)"
5919449207,5919449209,0,"LINESTRING (-2.586188 51.457498, -2.586241 51.457476, -2.586783 51.457249)"
5919449207,5919449198,0,"LINESTRING (-2.586188 51.457498, -2.586007 51.457575, -2.585778 51.457693, -2.585414 51.457929)"
5919449221,5919449224,0,"LINESTRING (-2.588081 51.457956, -2.587573 51.458082, -2.586993 51.458184, -2.586719 51.458242, -2.586697 51.458246)"
5919449221,11786838687,0,"LINESTRING (-2.588081 51.457956, -2.58822 51.457922, -2.58843 51.457871, -2.588715 51.457815, -2.589083 51.457696)"
5919449221,5919449220,0,"LINESTRING (-2.588081 51.457956, -2.588053 51.457919, -2.587804 51.457541, -2.587795 51.457527)"
5919449206,2043096366,0,"LINESTRING (-2.587076 51.458808, -2.587123 51.458764)"
5919449206,300025247,0,"LINESTRING (-2.587076 51.458808, -2.587046 51.458866, -2.586958 51.459003, -2.586843 51.459178, -2.586825 51.459204)"
5919449206,5919449201,0,"LINESTRING (-2.587076 51.458808, -2.586846 51.458798, -2.586339 51.458714, -2.58578 51.458672, -2.585219 51.458664, -2.585121 51.458678, -2.58511 51.458678, -2.584791 51.458688)"
5794635161,2043096366,0,"LINESTRING (-2.588656 51.458817, -2.588508 51.458809, -2.588152 51.458818, -2.587638 51.458834, -2.587425 51.458824, -2.58721 51.458799, -2.587123 51.458764)"
5794635161,993186001,0,"LINESTRING (-2.588656 51.458817, -2.58872 51.45882, -2.588872 51.458814, -2.588985 51.45881)"
5794635161,5794635164,0,"LINESTRING (-2.588656 51.458817, -2.58844 51.458483, -2.587872 51.45855, -2.587837 51.458476)"
5919449192,5919449201,0,"LINESTRING (-2.584857 51.458566, -2.584791 51.458688)"
5919449192,6481238337,0,"LINESTRING (-2.584857 51.458566, -2.584974 51.458528, -2.585149 51.458505)"
5919449192,5919449198,0,"LINESTRING (-2.584857 51.458566, -2.584892 51.458409, -2.585139 51.458169, -2.585414 51.457929)"
6481238325,3842753611,0,"LINESTRING (-2.58473 51.458794, -2.584722 51.458871, -2.58475 51.458873)"
6481238325,6481238332,0,"LINESTRING (-2.58473 51.458794, -2.584669 51.458788, -2.584469 51.458631, -2.584491 51.458604)"
6481238325,6481238337,0,"LINESTRING (-2.58473 51.458794, -2.58517 51.458813, -2.585201 51.458712, -2.585152 51.458636, -2.585149 51.458505)"
6481238332,6481238337,0,"LINESTRING (-2.584491 51.458604, -2.584509 51.458576, -2.584766 51.458288, -2.584875 51.458318, -2.584995 51.458357, -2.58518 51.458434, -2.585149 51.458505)"
6481238332,6481238325,0,"LINESTRING (-2.584491 51.458604, -2.584469 51.458631, -2.584669 51.458788, -2.58473 51.458794)"
6481238332,826736676,0,"LINESTRING (-2.584491 51.458604, -2.584115 51.458486, -2.58408 51.458476)"
17396682,6281096706,0,"LINESTRING (-2.580242 51.45741, -2.580218 51.457445)"
17396682,12461273918,0,"LINESTRING (-2.580242 51.45741, -2.580506 51.457291, -2.580537 51.457283)"
6281096706,17396682,0,"LINESTRING (-2.580218 51.457445, -2.580242 51.45741)"
12461273918,17396682,0,"LINESTRING (-2.580537 51.457283, -2.580506 51.457291, -2.580242 51.45741)"
12461273918,1500366483,0,"LINESTRING (-2.580537 51.457283, -2.580599 51.457266, -2.580717 51.457243)"
12461273918,12461273917,0,"LINESTRING (-2.580537 51.457283, -2.580527 51.457269, -2.580521 51.457262)"
1500366483,537157926,0,"LINESTRING (-2.580717 51.457243, -2.581379 51.457498)"
1500366483,117678013,0,"LINESTRING (-2.580717 51.457243, -2.580958 51.457205)"
1500366483,12461273918,0,"LINESTRING (-2.580717 51.457243, -2.580599 51.457266, -2.580537 51.457283)"
12461273917,5157651754,0,"LINESTRING (-2.580521 51.457262, -2.580425 51.457288, -2.580365 51.457295)"
12461273917,12461273918,0,"LINESTRING (-2.580521 51.457262, -2.580527 51.457269, -2.580537 51.457283)"
12461273917,12461273922,0,"LINESTRING (-2.580521 51.457262, -2.580507 51.457243, -2.580502 51.457236, -2.580494 51.457224, -2.580561 51.457135, -2.580582 51.457116, -2.580634 51.457096)"
17404757,17404766,0,"LINESTRING (-2.584067 51.45579, -2.584095 51.455754, -2.584111 51.455712, -2.584119 51.455658, -2.584103 51.455597, -2.584076 51.455545, -2.584031 51.455486, -2.583912 51.455404, -2.583877 51.455388)"
17404757,9839716828,0,"LINESTRING (-2.584067 51.45579, -2.584026 51.455822, -2.58396 51.455865, -2.583929 51.45588, -2.583894 51.455894, -2.583839 51.45591, -2.583781 51.455923, -2.583725 51.45593, -2.583716 51.45593, -2.583673 51.455932)"
17404757,2570554804,0,"LINESTRING (-2.584067 51.45579, -2.584061 51.455941, -2.584085 51.456039, -2.584196 51.456213)"
17404766,17404757,0,"LINESTRING (-2.583877 51.455388, -2.583912 51.455404, -2.584031 51.455486, -2.584076 51.455545, -2.584103 51.455597, -2.584119 51.455658, -2.584111 51.455712, -2.584095 51.455754, -2.584067 51.45579)"
9839716828,17404757,0,"LINESTRING (-2.583673 51.455932, -2.583716 51.45593, -2.583725 51.45593, -2.583781 51.455923, -2.583839 51.45591, -2.583894 51.455894, -2.583929 51.45588, -2.58396 51.455865, -2.584026 51.455822, -2.584067 51.45579)"
2570554804,12649817255,0,"LINESTRING (-2.584196 51.456213, -2.584332 51.456211)"
2570554804,1280281136,0,"LINESTRING (-2.584196 51.456213, -2.584409 51.456522, -2.584459 51.456592, -2.584657 51.456868, -2.584677 51.456899, -2.584744 51.457001)"
2570554804,17404757,0,"LINESTRING (-2.584196 51.456213, -2.584085 51.456039, -2.584061 51.455941, -2.584067 51.45579)"
12649817255,2570554804,0,"LINESTRING (-2.584332 51.456211, -2.584196 51.456213)"
12649817255,12649817254,0,"LINESTRING (-2.584332 51.456211, -2.584409 51.456216, -2.584482 51.456234, -2.584579 51.45627, -2.58478 51.456571, -2.584737 51.456662, -2.584883 51.456886, -2.584851 51.45696, -2.584829 51.456974)"
12649817255,12649817254,1,"LINESTRING (-2.584332 51.456211, -2.584376 51.45629, -2.584595 51.456619, -2.584829 51.456974)"
12649817255,12594068803,0,"LINESTRING (-2.584332 51.456211, -2.584223 51.45605, -2.584176 51.455881, -2.584238 51.455769, -2.584314 51.455661, -2.584304 51.455649, -2.584279 51.45562, -2.584256 51.455592, -2.584233 51.455564)"
1280281136,12649817254,0,"LINESTRING (-2.584744 51.457001, -2.584829 51.456974)"
1280281136,11124020086,0,"LINESTRING (-2.584744 51.457001, -2.584788 51.457085, -2.5848 51.457118, -2.584806 51.457153, -2.584809 51.457195, -2.584808 51.457206, -2.584805 51.457237, -2.584804 51.457254, -2.584783 51.457305)"
1280281136,2570554804,0,"LINESTRING (-2.584744 51.457001, -2.584677 51.456899, -2.584657 51.456868, -2.584459 51.456592, -2.584409 51.456522, -2.584196 51.456213)"
17405115,6824060862,0,"LINESTRING (-2.585463 51.456465, -2.58535 51.456502)"
17405115,5822644372,0,"LINESTRING (-2.585463 51.456465, -2.585645 51.45673)"
17405115,2570554778,0,"LINESTRING (-2.585463 51.456465, -2.585405 51.456384)"
6824060862,17405115,0,"LINESTRING (-2.58535 51.456502, -2.585463 51.456465)"
2570554778,17405115,0,"LINESTRING (-2.585405 51.456384, -2.585463 51.456465)"
2570554778,826648021,0,"LINESTRING (-2.585405 51.456384, -2.585304 51.456218, -2.585265 51.456162)"
2570554778,2570554793,0,"LINESTRING (-2.585405 51.456384, -2.585318 51.456403, -2.585274 51.456397, -2.58524 51.456374, -2.585132 51.456206, -2.585142 51.456163, -2.585241 51.456126)"
12595689521,5822644372,0,"LINESTRING (-2.58573 51.456712, -2.585645 51.45673)"
12595689521,5822644369,0,"LINESTRING (-2.58573 51.456712, -2.58576 51.456722, -2.585835 51.456754, -2.585925 51.456779, -2.586002 51.456794, -2.586077 51.4568)"
12595689521,12595689526,0,"LINESTRING (-2.58573 51.456712, -2.585866 51.456913, -2.585904 51.45694)"
826648021,2570554793,0,"LINESTRING (-2.585265 51.456162, -2.585241 51.456126)"
826648021,12594068814,0,"LINESTRING (-2.585265 51.456162, -2.585361 51.456152)"
826648021,2570554778,0,"LINESTRING (-2.585265 51.456162, -2.585304 51.456218, -2.585405 51.456384)"
2570554793,826648021,0,"LINESTRING (-2.585241 51.456126, -2.585265 51.456162)"
2570554793,2570554778,0,"LINESTRING (-2.585241 51.456126, -2.585142 51.456163, -2.585132 51.456206, -2.58524 51.456374, -2.585274 51.456397, -2.585318 51.456403, -2.585405 51.456384)"
17476811,17476831,0,"LINESTRING (-2.582482 51.460104, -2.582331 51.460236)"
17476811,835468169,0,"LINESTRING (-2.582482 51.460104, -2.582903 51.459928, -2.58295 51.459908, -2.583176 51.459813)"
17476811,1242132603,0,"LINESTRING (-2.582482 51.460104, -2.582496 51.460063, -2.582506 51.460034, -2.582536 51.460003, -2.582757 51.459906, -2.582785 51.459893, -2.582801 51.45988, -2.582812 51.459864, -2.582817 51.459843)"
17476831,17476811,0,"LINESTRING (-2.582331 51.460236, -2.582482 51.460104)"
17476831,1242132578,0,"LINESTRING (-2.582331 51.460236, -2.58221 51.4602)"
17476831,1242132577,0,"LINESTRING (-2.582331 51.460236, -2.582511 51.460293, -2.582595 51.460313, -2.582694 51.460312, -2.582798 51.460295, -2.582982 51.460248, -2.582649 51.460396, -2.582468 51.460466, -2.582404 51.460491)"
835468169,17476815,0,"LINESTRING (-2.583176 51.459813, -2.583556 51.45966)"
835468169,11159894542,0,"LINESTRING (-2.583176 51.459813, -2.583095 51.459826, -2.583056 51.459829, -2.583016 51.459827, -2.582987 51.459821, -2.582962 51.459811, -2.582954 51.459806)"
835468169,17476811,0,"LINESTRING (-2.583176 51.459813, -2.58295 51.459908, -2.582903 51.459928, -2.582482 51.460104)"
1242132603,5061066670,0,"LINESTRING (-2.582817 51.459843, -2.582814 51.459824, -2.582804 51.459804, -2.582787 51.459781, -2.582673 51.459674)"
1242132603,17476811,0,"LINESTRING (-2.582817 51.459843, -2.582812 51.459864, -2.582801 51.45988, -2.582785 51.459893, -2.582757 51.459906, -2.582536 51.460003, -2.582506 51.460034, -2.582496 51.460063, -2.582482 51.460104)"
1242132603,1242132578,0,"LINESTRING (-2.582817 51.459843, -2.582777 51.459842, -2.582751 51.459842, -2.582745 51.459864, -2.582734 51.459881, -2.582717 51.459893, -2.58269 51.459905, -2.582632 51.459929, -2.582433 51.460017, -2.582406 51.460032, -2.582242 51.460159, -2.58221 51.4602)"
1242132603,11159894542,0,"LINESTRING (-2.582817 51.459843, -2.582871 51.459844, -2.582895 51.459845, -2.582915 51.459832, -2.582954 51.459806)"
1242132578,17476831,0,"LINESTRING (-2.58221 51.4602, -2.582331 51.460236)"
1242132578,117677937,0,"LINESTRING (-2.58221 51.4602, -2.582165 51.460186, -2.582037 51.460138)"
1242132578,1242132604,0,"LINESTRING (-2.58221 51.4602, -2.582186 51.46023, -2.582166 51.460264)"
1242132578,1242132603,0,"LINESTRING (-2.58221 51.4602, -2.582242 51.460159, -2.582406 51.460032, -2.582433 51.460017, -2.582632 51.459929, -2.58269 51.459905, -2.582717 51.459893, -2.582734 51.459881, -2.582745 51.459864, -2.582751 51.459842, -2.582777 51.459842, -2.582817 51.459843)"
1242132577,6211451020,0,"LINESTRING (-2.582404 51.460491, -2.582293 51.460537, -2.5819 51.460701, -2.58187 51.460715)"
1242132577,17476831,0,"LINESTRING (-2.582404 51.460491, -2.582468 51.460466, -2.582649 51.460396, -2.582982 51.460248, -2.582798 51.460295, -2.582694 51.460312, -2.582595 51.460313, -2.582511 51.460293, -2.582331 51.460236)"
1242132577,1242132604,0,"LINESTRING (-2.582404 51.460491, -2.582367 51.460454, -2.582354 51.460431, -2.582373 51.460369, -2.582361 51.46035, -2.582308 51.460325, -2.582255 51.460303, -2.582196 51.460279, -2.582166 51.460264)"
1242132577,3860786634,0,"LINESTRING (-2.582404 51.460491, -2.582439 51.460526, -2.582456 51.460542)"
17476815,835468169,0,"LINESTRING (-2.583556 51.45966, -2.583176 51.459813)"
17476815,436181749,0,"LINESTRING (-2.583556 51.45966, -2.583647 51.459586, -2.583731 51.459539, -2.583763 51.459504, -2.583786 51.459468)"
17476815,1280674371,0,"LINESTRING (-2.583556 51.45966, -2.5837 51.459641, -2.583899 51.459596)"
11159894542,835468169,0,"LINESTRING (-2.582954 51.459806, -2.582962 51.459811, -2.582987 51.459821, -2.583016 51.459827, -2.583056 51.459829, -2.583095 51.459826, -2.583176 51.459813)"
11159894542,5834330062,0,"LINESTRING (-2.582954 51.459806, -2.582924 51.459783, -2.582678 51.45955)"
11159894542,1242132603,0,"LINESTRING (-2.582954 51.459806, -2.582915 51.459832, -2.582895 51.459845, -2.582871 51.459844, -2.582817 51.459843)"
11159894542,5834330053,0,"LINESTRING (-2.582954 51.459806, -2.583003 51.459775, -2.583064 51.459764, -2.583559 51.459563, -2.583628 51.459518, -2.583649 51.459493)"
5061066670,1242132603,0,"LINESTRING (-2.582673 51.459674, -2.582787 51.459781, -2.582804 51.459804, -2.582814 51.459824, -2.582817 51.459843)"
5061066670,262442011,0,"LINESTRING (-2.582673 51.459674, -2.581972 51.459959, -2.581933 51.459985, -2.581842 51.460044)"
5061066670,1280674367,0,"LINESTRING (-2.582673 51.459674, -2.582563 51.459568, -2.582532 51.459542, -2.582512 51.459529, -2.582489 51.459517, -2.582462 51.459507, -2.582441 51.459502, -2.582417 51.459498, -2.582392 51.459497, -2.582368 51.459499)"
436181749,12613167913,0,"LINESTRING (-2.583786 51.459468, -2.583712 51.459453)"
436181749,17476815,0,"LINESTRING (-2.583786 51.459468, -2.583763 51.459504, -2.583731 51.459539, -2.583647 51.459586, -2.583556 51.45966)"
436181749,17476820,0,"LINESTRING (-2.583786 51.459468, -2.5838 51.459434, -2.583797 51.459368, -2.583776 51.459298, -2.583687 51.459177, -2.583628 51.459033, -2.583599 51.45886, -2.583606 51.458714, -2.583643 51.458589)"
436181749,3860745715,0,"LINESTRING (-2.583786 51.459468, -2.583851 51.45948, -2.583894 51.459503)"
1280674371,364165249,0,"LINESTRING (-2.583899 51.459596, -2.584046 51.459565)"
1280674371,17476815,0,"LINESTRING (-2.583899 51.459596, -2.5837 51.459641, -2.583556 51.45966)"
1280674371,17476875,0,"LINESTRING (-2.583899 51.459596, -2.583916 51.459618, -2.58393 51.459634, -2.58398 51.45963, -2.58406 51.459625)"
1280674371,3860745715,0,"LINESTRING (-2.583899 51.459596, -2.58387 51.459552, -2.583858 51.45953, -2.583894 51.459503)"
12613167913,436181749,0,"LINESTRING (-2.583712 51.459453, -2.583786 51.459468)"
17476820,1280656209,0,"LINESTRING (-2.583643 51.458589, -2.583542 51.458561)"
17476820,302794082,0,"LINESTRING (-2.583643 51.458589, -2.583828 51.458664)"
17476820,17476821,0,"LINESTRING (-2.583643 51.458589, -2.583782 51.458379)"
17476820,436181749,0,"LINESTRING (-2.583643 51.458589, -2.583606 51.458714, -2.583599 51.45886, -2.583628 51.459033, -2.583687 51.459177, -2.583776 51.459298, -2.583797 51.459368, -2.5838 51.459434, -2.583786 51.459468)"
3860745715,436181749,0,"LINESTRING (-2.583894 51.459503, -2.583851 51.45948, -2.583786 51.459468)"
3860745715,1280674364,0,"LINESTRING (-2.583894 51.459503, -2.583939 51.459501, -2.584017 51.459488)"
3860745715,1280674371,0,"LINESTRING (-2.583894 51.459503, -2.583858 51.45953, -2.58387 51.459552, -2.583899 51.459596)"
364165249,1280674371,0,"LINESTRING (-2.584046 51.459565, -2.583899 51.459596)"
364165249,1280674364,0,"LINESTRING (-2.584046 51.459565, -2.584017 51.459488)"
364165249,2433821534,0,"LINESTRING (-2.584046 51.459565, -2.584144 51.459542)"
364165249,17476875,0,"LINESTRING (-2.584046 51.459565, -2.58406 51.459625)"
17476875,364165249,0,"LINESTRING (-2.58406 51.459625, -2.584046 51.459565)"
17476875,2433821542,0,"LINESTRING (-2.58406 51.459625, -2.584071 51.4597, -2.584067 51.459759, -2.584119 51.459829)"
17476875,3860745718,0,"LINESTRING (-2.58406 51.459625, -2.584106 51.459622, -2.584146 51.459618)"
17476875,1280674371,0,"LINESTRING (-2.58406 51.459625, -2.58398 51.45963, -2.58393 51.459634, -2.583916 51.459618, -2.583899 51.459596)"
1280656209,17476820,0,"LINESTRING (-2.583542 51.458561, -2.583643 51.458589)"
1280656209,1280821651,0,"LINESTRING (-2.583542 51.458561, -2.583451 51.458548, -2.58333 51.458563, -2.583169 51.458614)"
1280656209,5834330053,0,"LINESTRING (-2.583542 51.458561, -2.58352 51.458608, -2.583498 51.458695, -2.583524 51.458926, -2.583563 51.459049, -2.583619 51.45919, -2.583701 51.459302, -2.583704 51.459378, -2.583682 51.459451, -2.583649 51.459493)"
1280656209,1280821702,0,"LINESTRING (-2.583542 51.458561, -2.583563 51.458515, -2.583697 51.45835)"
302794082,17476820,0,"LINESTRING (-2.583828 51.458664, -2.583643 51.458589)"
302794082,17476874,0,"LINESTRING (-2.583828 51.458664, -2.583799 51.458821, -2.5838 51.458925, -2.583818 51.459025, -2.58386 51.459133, -2.583922 51.459234)"
302794082,17476871,0,"LINESTRING (-2.583828 51.458664, -2.583921 51.45852, -2.584031 51.458376)"
17476821,17476820,0,"LINESTRING (-2.583782 51.458379, -2.583643 51.458589)"
17476821,1280821702,0,"LINESTRING (-2.583782 51.458379, -2.583727 51.45836, -2.583697 51.45835)"
17476821,17476871,0,"LINESTRING (-2.583782 51.458379, -2.583826 51.458394, -2.583848 51.458402, -2.58391 51.458334, -2.583938 51.458344, -2.584031 51.458376)"
1280821651,262441816,0,"LINESTRING (-2.583169 51.458614, -2.582917 51.458718)"
1280821651,1280656209,0,"LINESTRING (-2.583169 51.458614, -2.58333 51.458563, -2.583451 51.458548, -2.583542 51.458561)"
1280821651,5919438954,0,"LINESTRING (-2.583169 51.458614, -2.58297 51.458407, -2.582941 51.458374)"
5834330053,5834330054,0,"LINESTRING (-2.583649 51.459493, -2.583353 51.459458)"
5834330053,11159894542,0,"LINESTRING (-2.583649 51.459493, -2.583628 51.459518, -2.583559 51.459563, -2.583064 51.459764, -2.583003 51.459775, -2.582954 51.459806)"
5834330053,1280656209,0,"LINESTRING (-2.583649 51.459493, -2.583682 51.459451, -2.583704 51.459378, -2.583701 51.459302, -2.583619 51.45919, -2.583563 51.459049, -2.583524 51.458926, -2.583498 51.458695, -2.58352 51.458608, -2.583542 51.458561)"
1280821702,1280821720,0,"LINESTRING (-2.583697 51.45835, -2.58358 51.458349, -2.583323 51.458278, -2.583311 51.458275, -2.583298 51.458272)"
1280821702,17476821,0,"LINESTRING (-2.583697 51.45835, -2.583727 51.45836, -2.583782 51.458379)"
1280821702,1280656209,0,"LINESTRING (-2.583697 51.45835, -2.583563 51.458515, -2.583542 51.458561)"
1280821702,3860810901,0,"LINESTRING (-2.583697 51.45835, -2.584032 51.457953, -2.584068 51.457911)"
17476874,1280674364,0,"LINESTRING (-2.583922 51.459234, -2.584017 51.459488)"
17476874,385560628,0,"LINESTRING (-2.583922 51.459234, -2.584071 51.459354, -2.584113 51.459388, -2.584164 51.459425)"
17476874,302794082,0,"LINESTRING (-2.583922 51.459234, -2.58386 51.459133, -2.583818 51.459025, -2.5838 51.458925, -2.583799 51.458821, -2.583828 51.458664)"
17476871,302794082,0,"LINESTRING (-2.584031 51.458376, -2.583921 51.45852, -2.583828 51.458664)"
17476871,17476842,0,"LINESTRING (-2.584031 51.458376, -2.584327 51.457958, -2.584475 51.457755, -2.584612 51.457543)"
17476871,17476821,0,"LINESTRING (-2.584031 51.458376, -2.583938 51.458344, -2.58391 51.458334, -2.583848 51.458402, -2.583826 51.458394, -2.583782 51.458379)"
