edge_id,from_node,to_node,key,length,travel_time,safety_score,speed_score,greenery_score,weight
1562,2433744230,2433742220,0,11.023322914400456,1.125466649348074,0.16000000000000003,0.45,0.004999999999999999,6.77934359235628
1563,859323083,859323146,0,41.061656573546486,4.1923406761620905,0.16000000000000003,0.45,0.004999999999999999,25.252918792731087
1564,859323083,2433744233,0,62.08382089760402,6.9438948647077225,0.16000000000000003,0.45,0.08000000000000002,42.83783641934678
1565,859323083,6327939492,0,25.589829285981644,2.8621480056897215,0.16000000000000003,0.45,0.08000000000000002,17.656982207327335
1566,2433764650,2433744248,0,10.709995347371848,1.0934763203202091,0.16000000000000003,0.45,0.004999999999999999,6.586647138633686
1567,2433764650,859323047,0,47.58888883123136,4.858762432615989,0.16000000000000003,0.45,0.004999999999999999,29.267166631207285
1568,2433764650,2433764893,0,21.360578643193648,2.1808867489752495,0.16000000000000003,0.45,0.004999999999999999,13.136755865564094
1569,2433744233,859323083,0,62.08382089760402,6.9438948647077225,0.16000000000000003,0.45,0.08000000000000002,42.83783641934678
1570,2433744233,2433744248,0,46.97004843658214,5.253463356770345,0.16000000000000003,0.45,0.08000000000000002,32.409333421241676
1571,2433744233,859323047,0,67.97357026199249,6.9400113705324955,0.16000000000000003,0.45,0.004999999999999999,41.80374571112538
1572,859323047,2433744240,0,19.774216248427255,2.2116885957702577,0.16000000000000003,0.45,0.09,13.841951373899077
1573,859323047,2433764650,0,47.58888883123136,4.858762432615989,0.16000000000000003,0.45,0.004999999999999999,29.267166631207285
1574,859323047,2433744233,0,67.97357026199249,6.9400113705324955,0.16000000000000003,0.45,0.004999999999999999,41.80374571112538
1575,2433764893,3546758138,0,3.4824341314655403,0.35555190607686743,0.16000000000000003,0.45,0.004999999999999999,2.1416969908513073
1576,2433764893,2433764650,0,21.360578643193648,2.1808867489752495,0.16000000000000003,0.45,0.004999999999999999,13.136755865564094
1577,2433764893,2433764891,0,39.8425963478984,4.067876243960679,0.16000000000000003,0.45,0.004999999999999999,24.503196753957514
1578,2882617932,859323223,0,11.72161889585286,1.3110289940307922,0.16000000000000003,0.45,0.09,8.205133227097
1579,6327939491,6327939492,0,10.649747593738448,1.191143305251172,0.16000000000000003,0.45,0.08000000000000002,7.34832583967953
