osmid,highway,maxspeed,name,oneway,reversed,length,speed_kph,travel_time,geometry,lanes,access,tunnel,ref,junction,service,bridge,access_score,score_band,edge_colour
40554581,footway,,,False,False,142.83,32.18679999999999,15.975,"LINESTRING (-2.5848111 51.4592591, -2.5849792 51.4592112, -2.5853512 51.4591411, -2.585604 51.4591199, -2.5859212 51.4591148, -2.5862569 51.4591366, -2.586543 51.4591668, -2.5868248 51.4592039)",,,,,,,,0.007389698354037406,0.8,#66bd63
"[1362339441, 1362339442, 1362339443, 1362339444, 365406620]",footway,,,False,False,42.25,32.18679999999999,4.725,"LINESTRING (-2.5848111 51.4592591, -2.5848271 51.4592804, -2.584863 51.4593282, -2.5848828 51.4593567, -2.5848966 51.4593764, -2.5850623 51.4593317, -2.5850732 51.4593474, -2.5851025 51.4593896, -2.5851345 51.4594357, -2.5851507 51.4594589)",,,,,,,,0.007389698354037406,0.8,#66bd63
"[365406619, 38696934]",trunk,20 mph,"['Bond Street', ""St James' Barton""]",False,"[False, True]",87.54,32.1868,9.791,"LINESTRING (-2.5895789 51.4593167, -2.5899337 51.4593135, -2.5899697 51.4593135, -2.5900195 51.459313, -2.5902104 51.4593056, -2.5901384 51.4593965, -2.5901129 51.4594792, -2.5901284 51.4595574, -2.5901487 51.4596026, -2.5901682 51.4596839)",3,,,"['A38', 'A4044']",circular,,,0.016230940711348823,0.6,#d9ef8b
207653452,service,,,False,False,26.73,32.1868,2.989,"LINESTRING (-2.5872472 51.4596964, -2.5868746 51.4597587)",,,,,,,,0.012511941757446878,0.7,#a5d86a
382880574,residential,20 mph,Gloucester Street,False,False,34.94,32.1868,3.908,"LINESTRING (-2.5872472 51.4596964, -2.5873836 51.4599989)",,,,,,,,0.017730254895107305,0.6,#d9ef8b
"[26792457, 525442076]","['footway', 'residential']",20 mph,Gloucester Street,False,True,19.64,32.1868,2.197,"LINESTRING (-2.5872472 51.4596964, -2.5872245 51.4596439, -2.5871779 51.4595251)",,,,,,,,0.011558575973349377,0.7,#a5d86a
529808768,primary,30 mph,West Street,False,False,17.12,48.2802,1.277,"LINESTRING (-2.5796264 51.4565357, -2.579744 51.4565111, -2.5797958 51.4564962, -2.5798558 51.456479)",2,,,A420,,,,0.0987346808772371,0.0,#a50026
496181298,service,5 mph,,False,False,31.05,32.1868,3.472,"LINESTRING (-2.5796369 51.4573885, -2.5794241 51.4571428)",,,,,,,,0.046244323529002665,0.0,#a50026
531217986,residential,20 mph,Bragg's Lane,False,False,27.18,32.1868,3.04,"LINESTRING (-2.5796369 51.4573885, -2.5794965 51.4574187, -2.5792643 51.4574648)",,,,,,,,0.02026727397720111,0.6,#d9ef8b
"[531217986, 32606701]",residential,20 mph,Bragg's Lane,False,True,57.09,32.1868,6.386,"LINESTRING (-2.5796369 51.4573885, -2.5797339 51.4573613, -2.5800214 51.4572605, -2.5801323 51.4572244, -2.5801914 51.4572062, -2.5802906 51.4571807, -2.5803731 51.4571592)",,,,,,,,0.01905971567026422,0.6,#d9ef8b
1347126809,footway,,,False,True,11.51,32.18679999999999,1.287,"LINESTRING (-2.5803653 51.4572951, -2.5804246 51.4572884, -2.5805213 51.4572616)",,,,,,,,0.011615291325398435,0.7,#a5d86a
541977748,service,,,False,True,20.12,32.1868,2.251,"LINESTRING (-2.5883319 51.460852, -2.5884856 51.4608258, -2.5886121 51.4608043)",,,,,,,,0.010759888781083889,0.8,#66bd63
4012533,unclassified,20 mph,Upper York Street,False,False,49.59,32.1868,5.546,"LINESTRING (-2.5886121 51.4608043, -2.5884195 51.4603748)",,,,,,,,0.010633431510856868,0.8,#66bd63
4012533,unclassified,20 mph,Upper York Street,False,True,29.74,32.1868,3.326,"LINESTRING (-2.5886121 51.4608043, -2.5887285 51.4610617)",,,,,,,,0.011561253787809716,0.7,#a5d86a
541977748,service,,,False,False,20.12,32.1868,2.251,"LINESTRING (-2.5886121 51.4608043, -2.5884856 51.4608258, -2.5883319 51.460852)",,,,,,,,0.010759888781083889,0.8,#66bd63
204097711,unclassified,20 mph,Upper York Street,False,False,28.12,32.1868,3.145,"LINESTRING (-2.5889677 51.461266, -2.5887285 51.4610617)",,,,,,,,0.01704723870218172,0.6,#d9ef8b
204097711,unclassified,20 mph,Upper York Street,False,True,21.4,32.1868,2.394,"LINESTRING (-2.5889677 51.461266, -2.5891498 51.4614215)",,,,,,,,0.026458446222838564,0.4,#fee08b
541977756,service,,,False,True,10.01,32.1868,1.12,"LINESTRING (-2.5889677 51.461266, -2.589082 51.4612109)",,,,,,,,0.017255620658168352,0.6,#d9ef8b
541977756,service,,,False,False,10.01,32.1868,1.12,"LINESTRING (-2.589082 51.4612109, -2.5889677 51.461266)",,,,,,,,0.017255620658168352,0.6,#d9ef8b
26230308,residential,20 mph,Backfields,False,False,44.13,32.1868,4.936,"LINESTRING (-2.5886428 51.4616618, -2.5891498 51.4614215)",,,,,,,,0.026458446222838564,0.4,#fee08b
26230308,residential,20 mph,Backfields,False,True,10.97,32.1868,1.227,"LINESTRING (-2.5886428 51.4616618, -2.5885168 51.4617216)",,,,,,,,0.015231697549449792,0.7,#a5d86a
541977761,residential,20 mph,Backfields,False,True,7.37,32.1868,0.825,"LINESTRING (-2.5886428 51.4616618, -2.5887032 51.4617164)",,,,,,,,0.016073854948224803,0.6,#d9ef8b
541977761,residential,20 mph,Backfields,False,False,7.37,32.1868,0.825,"LINESTRING (-2.5887032 51.4617164, -2.5886428 51.4616618)",,,,,,,,0.016073854948224803,0.6,#d9ef8b
541977766,service,,,False,True,8.93,32.1868,0.999,"LINESTRING (-2.589422 51.4615217, -2.5893214 51.4615719)",,,,,,,,0.06165384929650462,0.0,#a50026
204097711,unclassified,20 mph,Upper York Street,False,False,20.52,32.1868,2.295,"LINESTRING (-2.5893214 51.4615719, -2.5891498 51.4614215)",,,,,,,,0.05201857358217238,0.0,#a50026
204097711,unclassified,20 mph,Upper York Street,False,True,23.09,32.1868,2.583,"LINESTRING (-2.5893214 51.4615719, -2.5895087 51.4617437)",,,,,,,,0.0818728744145804,0.0,#a50026
541977766,service,,,False,False,8.93,32.1868,0.999,"LINESTRING (-2.5893214 51.4615719, -2.589422 51.4615217)",,,,,,,,0.06165384929650462,0.0,#a50026
"[555569877, 555569878, 555569879]",service,,,False,True,24.11,32.1868,2.697,"LINESTRING (-2.5913836 51.461629, -2.5914361 51.4616582, -2.5915582 51.4617261, -2.5916432 51.4617734)",,,building_passage,,,,,0.01284298920775106,0.7,#a5d86a
42879142,secondary,20 mph,Jamaica Street,False,False,20.69,32.1868,2.315,"LINESTRING (-2.5916432 51.4617734, -2.5914505 51.4619156)",2,,,B4051,,,,0.01720317698151166,0.6,#d9ef8b
42879142,secondary,20 mph,Jamaica Street,False,True,31.94,32.1868,3.573,"LINESTRING (-2.5916432 51.4617734, -2.5919408 51.461554)",2,,,B4051,,,,0.01284298920775106,0.7,#a5d86a
"[555569877, 555569878, 555569879]",service,,,False,False,24.11,32.1868,2.697,"LINESTRING (-2.5916432 51.4617734, -2.5915582 51.4617261, -2.5914361 51.4616582, -2.5913836 51.461629)",,,building_passage,,,,,0.01284298920775106,0.7,#a5d86a
"[562592842, 562592844]",service,,,False,True,21.98,32.1868,2.458,"LINESTRING (-2.5861774 51.4605668, -2.586266 51.4606859, -2.5863133 51.4607454)",,,building_passage,,,,,0.10752823433137429,0.0,#a50026
12853092,unclassified,,Wellington Road,False,False,34.86,32.33444587155963,3.882,"LINESTRING (-2.5804078 51.460123, -2.5803126 51.4601576, -2.5799647 51.4602715)",,,,,,,,0.01721546847869211,0.6,#d9ef8b
12853092,unclassified,,Wellington Road,False,True,16.69,32.33444587155963,1.859,"LINESTRING (-2.5804078 51.460123, -2.5805412 51.4600703, -2.5806087 51.4600402)",,,,,,,,0.014835937056432127,0.7,#a5d86a
562901652,service,,,False,False,15.01,32.1868,1.679,"LINESTRING (-2.5804078 51.460123, -2.5804651 51.4601745, -2.5805104 51.4602153, -2.580538 51.4602301)",,,,,,parking_aisle,,0.01763030784772599,0.6,#d9ef8b
562901653,service,,,False,True,11.95,32.1868,1.336,"LINESTRING (-2.5810094 51.4599687, -2.5808903 51.459891)",,,,,,,,0.010449155424939275,0.8,#66bd63
562901653,service,,,False,False,11.95,32.1868,1.336,"LINESTRING (-2.5808903 51.459891, -2.5810094 51.4599687)",,,,,,,,0.010449155424939275,0.8,#66bd63
12853092,unclassified,,Wellington Road,False,False,25.61,32.33444587155963,2.851,"LINESTRING (-2.5808903 51.459891, -2.5807716 51.4599551, -2.5806087 51.4600402)",,,,,,,,0.012754581783324165,0.7,#a5d86a
12853092,unclassified,,Wellington Road,False,True,32.95,32.33444587155963,3.669,"LINESTRING (-2.5808903 51.459891, -2.5810363 51.4598074, -2.5812375 51.4596885)",,,,,,,,0.00999272841404615,0.8,#66bd63
24239207,residential,20 mph,Lemon Lane,False,False,38.74,32.1868,4.332,"LINESTRING (-2.5837396 51.460496, -2.58397 51.4608134)",,,,,,,,0.006639297803527525,0.8,#66bd63
24239207,residential,20 mph,Lemon Lane,False,True,13.35,32.1868,1.493,"LINESTRING (-2.5837396 51.460496, -2.5836602 51.4603866)",,,,,,,,0.0058305685762119605,0.9,#199750
564055130,service,,,False,True,4.36,32.1868,0.488,"LINESTRING (-2.5837396 51.460496, -2.5837968 51.4604796)",,,,,,,,0.005948399326012764,0.8,#66bd63
564055130,service,,,False,False,4.36,32.1868,0.488,"LINESTRING (-2.5837968 51.4604796, -2.5837396 51.460496)",,,,,,,,0.005948399326012764,0.8,#66bd63
72343224,unclassified,20 mph,Prince's Street,False,True,7.29,32.1868,0.816,"LINESTRING (-2.5836041 51.4625157, -2.5836777 51.4625626)",,,,,,,,0.003968787686964601,0.9,#199750
72343224,unclassified,20 mph,Prince's Street,False,False,34.82,32.1868,3.895,"LINESTRING (-2.5836041 51.4625157, -2.5833076 51.4623267, -2.5832418 51.4623001)",,,,,,,,0.004247779735610528,0.9,#199750
"[564463058, 885024932]",service,,,False,False,42.63,32.1868,4.768,"LINESTRING (-2.5836041 51.4625157, -2.5837067 51.4624431, -2.583702 51.4624116, -2.5834274 51.4622225)",,,,,,,,0.004185761841565785,0.9,#199750
565773114,service,,,False,True,14.31,32.1868,1.6,"LINESTRING (-2.5835535 51.4579006, -2.5836343 51.4578381, -2.5836594 51.4577923)",,,,,,,,0.03601627750039747,0.2,#f46d43
246327890,pedestrian,,Champion Square,False,False,22.52,32.1868,2.518,"LINESTRING (-2.5836594 51.4577923, -2.5833648 51.4577068)",,,,,,,,0.02620619867265015,0.4,#fee08b
246327890,pedestrian,,Champion Square,False,True,4.7,32.1868,0.526,"LINESTRING (-2.5836594 51.4577923, -2.5837209 51.4578102)",,,,,,,,0.027638158775542192,0.4,#fee08b
565773114,service,,,False,False,14.31,32.1868,1.6,"LINESTRING (-2.5836594 51.4577923, -2.5836343 51.4578381, -2.5835535 51.4579006)",,,,,,,,0.03601627750039747,0.2,#f46d43
"[606486360, 606486358]",residential,20 mph,Cumberland Street,False,False,7.64,32.1868,0.855,"LINESTRING (-2.5897037 51.4601155, -2.5896192 51.4600988, -2.5895984 51.4600951)",,,,,,,,0.03409878238333079,0.3,#fdad60
112748677,footway,,,False,False,26.96,32.18679999999999,3.016,"LINESTRING (-2.5900156 51.4597615, -2.5897942 51.4596276, -2.5897536 51.4595842)",,,,,,,,0.017375427185929437,0.6,#d9ef8b
112748677,footway,,,False,True,24.18,32.18679999999999,2.704,"LINESTRING (-2.5900156 51.4597615, -2.5902051 51.4598713, -2.5902843 51.4598982)",,,,,,,,0.027408335640588442,0.4,#fee08b
"[26230294, 629261550, 629261551]",footway,,,False,False,58.0,32.18679999999999,6.488,"LINESTRING (-2.5900156 51.4597615, -2.5899142 51.4599206, -2.589817 51.4600731, -2.5898083 51.4600904, -2.5896325 51.4600487, -2.5895984 51.4600951)",,,building_passage,,,,,0.034507282202123124,0.3,#fdad60
26230276,footway,,,False,True,46.82,32.18679999999999,5.237,"LINESTRING (-2.5825756 51.460767, -2.5828657 51.4611473)",,,,,,,,0.007633738522555663,0.8,#66bd63
1173237852,service,,,False,False,0.57,32.1868,0.063,"LINESTRING (-2.5825756 51.460767, -2.5825685 51.4607695)",,,,,,,,0.007663632443665173,0.8,#66bd63
1173237852,service,,,False,True,11.55,32.1868,1.291,"LINESTRING (-2.5825756 51.460767, -2.5827203 51.4607155)",,,,,,,,0.007633738522555663,0.8,#66bd63
3512235,unclassified,20 mph,The Horsefair,False,False,107.74,32.1868,12.05,"LINESTRING (-2.5886556 51.4588173, -2.5885084 51.458809, -2.5881518 51.4588176, -2.5876383 51.4588345, -2.5874252 51.4588242, -2.5872102 51.4587988, -2.5871231 51.4587639)",1,,,,,,,0.009284623222728891,0.8,#66bd63
3512235,unclassified,20 mph,The Horsefair,False,True,22.85,32.1868,2.556,"LINESTRING (-2.5886556 51.4588173, -2.5887195 51.4588196, -2.5888719 51.4588141, -2.5889848 51.4588096)",1,,,,,,,0.01173312173486426,0.7,#a5d86a
612092247,service,,Callowhill Court,False,False,88.68,32.1868,9.919,"LINESTRING (-2.5886556 51.4588173, -2.5884402 51.4584831, -2.5878716 51.4585496, -2.5878367 51.4584758)",,,,,,,,0.009284623222728891,0.8,#66bd63
612092247,service,,Callowhill Court,False,True,30.02,32.1868,3.358,"LINESTRING (-2.5874108 51.4585254, -2.5878367 51.4584758)",,,,,,,,0.006129304295836113,0.8,#66bd63
612092247,service,,Callowhill Court,False,False,30.02,32.1868,3.358,"LINESTRING (-2.5878367 51.4584758, -2.5874108 51.4585254)",,,,,,,,0.006129304295836113,0.8,#66bd63
612092247,service,,Callowhill Court,False,True,88.68,32.1868,9.919,"LINESTRING (-2.5878367 51.4584758, -2.5878716 51.4585496, -2.5884402 51.4584831, -2.5886556 51.4588173)",,,,,,,,0.009284623222728891,0.8,#66bd63
"[612092248, 651203558]","['footway', 'service']",,Callowhill Court,False,"[False, True]",36.54,32.18679999999999,4.087,"LINESTRING (-2.5878367 51.4584758, -2.5877807 51.4582996, -2.5877408 51.4581772, -2.5877325 51.4581537)",,,,,,,,0.006129304295836113,0.8,#66bd63
615789159,footway,,,False,True,14.85,32.18679999999999,1.661,"LINESTRING (-2.5861338 51.4567663, -2.5861308 51.4566898, -2.5861247 51.4566645, -2.586109 51.4566346)",,,,,,,,0.004407464161903905,0.9,#199750
615789162,footway,,,False,False,13.95,32.18679999999999,1.56,"LINESTRING (-2.58618 51.4568211, -2.5863137 51.4569149)",,,,,,,,0.004440183983065518,0.9,#199750
615789163,footway,,,False,False,22.17,32.18679999999999,2.48,"LINESTRING (-2.5861888 51.4567956, -2.5862649 51.4567886, -2.5863073 51.456781, -2.5863512 51.4567608, -2.5863965 51.4567288, -2.5864323 51.4566871)",,,,,,,,0.004394759136187054,0.9,#199750
615789161,footway,,,False,False,16.22,32.18679999999999,1.814,"LINESTRING (-2.5861245 51.4568363, -2.5860208 51.4569424, -2.5860048 51.4569616)",,,,,,,,0.004858742664229559,0.9,#199750
20343257,tertiary,20 mph,Broad Weir,False,True,23.84,32.1868,2.666,"LINESTRING (-2.5863137 51.4569149, -2.5866044 51.4568002)",2,,,,,,,0.004428221118411506,0.9,#199750
615789162,footway,,,False,True,13.95,32.18679999999999,1.56,"LINESTRING (-2.5863137 51.4569149, -2.58618 51.4568211)",,,,,,,,0.004440183983065518,0.9,#199750
20343257,tertiary,20 mph,Broad Weir,False,False,21.82,32.1868,2.441,"LINESTRING (-2.5863137 51.4569149, -2.5861693 51.4569787, -2.586109 51.4570058, -2.5860511 51.4570222)",2,,,,,,,0.004899850105127304,0.9,#199750
627040439,footway,,,False,False,49.77,32.18679999999999,5.566,"LINESTRING (-2.5863137 51.4569149, -2.5863658 51.4569831, -2.5867313 51.4572161, -2.5867832 51.4572491)",,,,,,,,0.004459439358553608,0.9,#199750
68800005,footway,,,False,False,17.79,32.18679999999999,1.99,"LINESTRING (-2.5864323 51.4566871, -2.5865331 51.4567272, -2.5866044 51.4568002)",,,,,,,,0.004028622618708114,0.9,#199750
68800005,footway,,,False,True,23.37,32.18679999999999,2.614,"LINESTRING (-2.5864323 51.4566871, -2.5864034 51.4566884, -2.5862494 51.4566701, -2.586109 51.4566346)",,,,,,,,0.0042399398935359005,0.9,#199750
615789163,footway,,,False,True,22.17,32.18679999999999,2.48,"LINESTRING (-2.5864323 51.4566871, -2.5863965 51.4567288, -2.5863512 51.4567608, -2.5863073 51.456781, -2.5862649 51.4567886, -2.5861888 51.4567956)",,,,,,,,0.004394759136187054,0.9,#199750
615789164,footway,,,False,False,26.32,32.18679999999999,2.944,"LINESTRING (-2.5860767 51.4568, -2.5860024 51.4567944, -2.5859252 51.4567791, -2.5858352 51.456754, -2.5857604 51.4567216, -2.58573 51.4567117)",,,,,,,,0.00472394463587194,0.9,#199750
22634258,tertiary,20 mph,Lower Castle Street,False,True,32.06,32.1868,3.586,"LINESTRING (-2.5856446 51.4567301, -2.5854634 51.4564648)",3,,,,,,,0.004847825540982319,0.9,#199750
1360635497,footway,,,False,True,6.26,32.18679999999999,0.7,"LINESTRING (-2.5856446 51.4567301, -2.58573 51.4567117)",,,,,,,,0.004847825540982319,0.9,#199750
"[711114417, 22634258]",tertiary,20 mph,Lower Castle Street,False,False,30.8,32.1868,3.445,"LINESTRING (-2.5856446 51.4567301, -2.585655 51.4567441, -2.5857456 51.4568859, -2.5857752 51.4569297, -2.585816 51.4569856)",3,,,,,,,0.005150819986598801,0.9,#199750
