u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lit,surface,lanes,ref,service,tunnel,access,bridge,junction
104838,5240224448,0,4012533,unclassified,20 mph,Upper York Street,False,False,29.73596811658433,"LINESTRING (-2.5887285 51.4610617, -2.5886121 51.4608043)",yes,asphalt,,,,,,,
104838,262442708,0,24359413,unclassified,20 mph,Wilder Street,False,False,47.60920218995218,"LINESTRING (-2.5887285 51.4610617, -2.588183 51.4613221)",yes,asphalt,,,,,,,
104838,5240224464,0,204097711,unclassified,20 mph,Upper York Street,False,True,28.11919707116186,"LINESTRING (-2.5887285 51.4610617, -2.5889677 51.461266)",yes,asphalt,,,,,,,
104838,287226483,0,"[541977753, 26230303]","['path', 'unclassified']",20 mph,Wilder Street,False,False,151.29401512397186,"LINESTRING (-2.5887285 51.4610617, -2.5899687 51.4604879, -2.5900083 51.460521, -2.5900172 51.4605275, -2.5901628 51.4606631, -2.5903862 51.4605933, -2.5904285 51.4605801)",yes,asphalt,,,,,,,
5240224448,25280227,0,4012533,unclassified,20 mph,Upper York Street,False,False,49.58730298441685,"LINESTRING (-2.5886121 51.4608043, -2.5884195 51.4603748)",yes,asphalt,,,,,,,
5240224448,104838,0,4012533,unclassified,20 mph,Upper York Street,False,True,29.73596811658433,"LINESTRING (-2.5886121 51.4608043, -2.5887285 51.4610617)",yes,asphalt,,,,,,,
5240224448,5240224447,0,541977748,service,,,False,False,20.12383450563039,"LINESTRING (-2.5886121 51.4608043, -2.5884856 51.4608258, -2.5883319 51.460852)",yes,asphalt,,,,,,,
5240224464,104838,0,204097711,unclassified,20 mph,Upper York Street,False,False,28.11919707116186,"LINESTRING (-2.5889677 51.461266, -2.5887285 51.4610617)",yes,asphalt,,,,,,,
5240224464,364165254,0,204097711,unclassified,20 mph,Upper York Street,False,True,21.403977166575633,"LINESTRING (-2.5889677 51.461266, -2.5891498 51.4614215)",no,asphalt,,,,,,,
5240224464,5240224465,0,541977756,service,,,False,True,10.012148074549893,"LINESTRING (-2.5889677 51.461266, -2.589082 51.4612109)",no,asphalt,,,,,,,
287226483,3332266263,0,26230299,residential,20 mph,Moon Street,False,False,27.651886231189813,"LINESTRING (-2.5904285 51.4605801, -2.5907851 51.4604684)",yes,asphalt,,,,,,,
287226483,287226581,0,26230298,residential,20 mph,Moon Street,False,True,32.14222113023852,"LINESTRING (-2.5904285 51.4605801, -2.5904014 51.4606188, -2.5902981 51.4608571)",yes,asphalt,,,,,,,
287226483,104838,0,"[541977753, 26230303]","['path', 'unclassified']",20 mph,Wilder Street,False,True,151.29401512397186,"LINESTRING (-2.5904285 51.4605801, -2.5903862 51.4605933, -2.5901628 51.4606631, -2.5900172 51.4605275, -2.5900083 51.460521, -2.5899687 51.4604879, -2.5887285 51.4610617)",yes,asphalt,,,,,,,
25280227,5240224448,0,4012533,unclassified,20 mph,Upper York Street,False,True,49.58730298441685,"LINESTRING (-2.5884195 51.4603748, -2.5886121 51.4608043)",yes,asphalt,,,,,,,
25280227,262442627,0,4234841,unclassified,20 mph,Brunswick Square,False,True,49.07514655208435,"LINESTRING (-2.5884195 51.4603748, -2.588283 51.460397, -2.587734 51.460486)",yes,asphalt,,,,,,,
25280227,262442297,0,24239200,footway,,,False,True,42.11109616028839,"LINESTRING (-2.5884195 51.4603748, -2.5882438 51.4603033, -2.5878976 51.460181)",yes,asphalt,,,,,,,
25280227,25280228,0,425631539,unclassified,20 mph,York Street,False,False,58.52999899339048,"LINESTRING (-2.5884195 51.4603748, -2.5883804 51.4602812, -2.588238 51.4599404, -2.5882067 51.4598654)",yes,asphalt,,,,,,,
25280227,287226447,0,606486360,residential,20 mph,Cumberland Street,False,True,87.43138095068281,"LINESTRING (-2.5884195 51.4603748, -2.5886231 51.4603354, -2.5895984 51.4600951)",yes,paved,,,,,,,
5240224447,5240224448,0,541977748,service,,,False,True,20.12383450563039,"LINESTRING (-2.5883319 51.460852, -2.5884856 51.4608258, -2.5886121 51.4608043)",yes,asphalt,,,,,,,
262442706,262442698,0,24239231,footway,,,False,True,70.22518399726691,"LINESTRING (-2.5880054 51.4611856, -2.5877175 51.4613271, -2.5876611 51.4613455, -2.5876008 51.461358, -2.5875425 51.4613659, -2.5874808 51.4613684, -2.5874197 51.4613655, -2.5873742 51.461355, -2.587342 51.4613396, -2.5873205 51.4613249, -2.5873084 51.4613045, -2.5872997 51.4612832, -2.587299 51.4612615, -2.5873062 51.4612298, -2.5873268 51.461195)",no,paving_stones,,,,,,,
262442706,262442708,0,24239238,footway,,,False,False,19.541553699696188,"LINESTRING (-2.5880054 51.4611856, -2.5881547 51.4612986, -2.588183 51.4613221)",yes,paving_stones,,,,,,,
262442706,262442695,0,24239238,footway,,,False,True,16.743764575072124,"LINESTRING (-2.5880054 51.4611856, -2.587878 51.4610872, -2.5878613 51.4610654)",no,paving_stones,,,,,,,
364165254,5240224479,0,26230308,residential,20 mph,Backfields,False,True,44.132684326128164,"LINESTRING (-2.5891498 51.4614215, -2.5886428 51.4616618)",no,asphalt,,,,,,,
364165254,5240224464,0,204097711,unclassified,20 mph,Upper York Street,False,False,21.403977166575633,"LINESTRING (-2.5891498 51.4614215, -2.5889677 51.461266)",no,asphalt,,,,,,,
364165254,5240224498,0,204097711,unclassified,20 mph,Upper York Street,False,True,20.51864377956385,"LINESTRING (-2.5891498 51.4614215, -2.5893214 51.4615719)",no,asphalt,,,,,,,
364165254,287226581,0,541977762,residential,20 mph,Backfields,False,False,101.32831125667413,"LINESTRING (-2.5891498 51.4614215, -2.5902981 51.4608571)",yes,asphalt,,,,,,,
5240224465,5240224464,0,541977756,service,,,False,False,10.012148074549893,"LINESTRING (-2.589082 51.4612109, -2.5889677 51.461266)",no,asphalt,,,,,,,
3332266263,287226495,0,26230299,residential,20 mph,Moon Street,False,False,4.712395449552413,"LINESTRING (-2.5907851 51.4604684, -2.5908459 51.4604494)",yes,asphalt,,,,,,,
3332266263,287226483,0,26230299,residential,20 mph,Moon Street,False,True,27.651886231189813,"LINESTRING (-2.5907851 51.4604684, -2.5904285 51.4605801)",yes,asphalt,,,,,,,
3332266263,3332266270,0,326565331,footway,,,False,False,7.81981808234279,"LINESTRING (-2.5907851 51.4604684, -2.5908274 51.4605336)",yes,asphalt,,,,,,,
3332266263,1280853181,0,326565331,footway,,,False,True,18.281528941939087,"LINESTRING (-2.5907851 51.4604684, -2.5906746 51.4603191)",yes,asphalt,,,,,,,
287226581,364165254,0,541977762,residential,20 mph,Backfields,False,True,101.32831125667413,"LINESTRING (-2.5902981 51.4608571, -2.5891498 51.4614215)",yes,asphalt,,,,,,,
287226581,287226485,0,670195723,residential,20 mph,Moon Street,False,False,121.20826750100753,"LINESTRING (-2.5902981 51.4608571, -2.5897108 51.4618839)",yes,asphalt,,,,,,,
287226581,287226483,0,26230298,residential,20 mph,Moon Street,False,False,32.14222113023852,"LINESTRING (-2.5902981 51.4608571, -2.5904014 51.4606188, -2.5904285 51.4605801)",yes,asphalt,,,,,,,
104854,4661094415,0,711114417,tertiary,20 mph,Lower Castle Street,False,True,10.133575264560282,"LINESTRING (-2.5858771 51.4570684, -2.585816 51.4569856)",no,asphalt,3,,,,,,
4661094415,104854,0,711114417,tertiary,20 mph,Lower Castle Street,False,False,10.133575264560282,"LINESTRING (-2.585816 51.4569856, -2.5858771 51.4570684)",no,asphalt,3,,,,,,
4661094415,5822644372,0,"[711114417, 22634258]",tertiary,20 mph,Lower Castle Street,False,True,30.799457931446373,"LINESTRING (-2.585816 51.4569856, -2.5857752 51.4569297, -2.5857456 51.4568859, -2.585655 51.4567441, -2.5856446 51.4567301)",no,asphalt,3,,,,,,
4661094415,6824060867,0,"[1360635499, 1360635500]",footway,,,False,False,17.471431133587114,"LINESTRING (-2.585816 51.4569856, -2.5857647 51.4570137, -2.5857407 51.4570218, -2.5857914 51.4571141)",no,asphalt,,,,,,,
4661094415,12595689526,0,"[1360635498, 1360635499]",footway,,,False,True,7.930851853979606,"LINESTRING (-2.585816 51.4569856, -2.5858788 51.4569511, -2.5859043 51.4569404)",no,paving_stones,,,,,,,
5822644372,17405115,0,22634258,tertiary,20 mph,Lower Castle Street,False,True,32.06047380265711,"LINESTRING (-2.5856446 51.4567301, -2.5854634 51.4564648)",no,asphalt,3,,,,,,
5822644372,12595689521,0,1360635497,footway,,,False,True,6.260793451232258,"LINESTRING (-2.5856446 51.4567301, -2.58573 51.4567117)",no,asphalt,,,,,,,
5822644372,4661094415,0,"[711114417, 22634258]",tertiary,20 mph,Lower Castle Street,False,False,30.799457931446373,"LINESTRING (-2.5856446 51.4567301, -2.585655 51.4567441, -2.5857456 51.4568859, -2.5857752 51.4569297, -2.585816 51.4569856)",no,asphalt,3,,,,,,
6824060867,8910794148,0,"[963320040, 963320041, 963320042]","['steps', 'footway']",,,False,False,10.837874948997937,"LINESTRING (-2.5857914 51.4571141, -2.5857039 51.4570843, -2.5856761 51.4570773, -2.5856513 51.4570711)",no,concrete,,,,,,,
6824060867,4661094415,0,"[1360635499, 1360635500]",footway,,,False,True,17.471431133587114,"LINESTRING (-2.5857914 51.4571141, -2.5857407 51.4570218, -2.5857647 51.4570137, -2.585816 51.4569856)",no,asphalt,,,,,,,
6824060867,4661094416,0,"[1360635504, 1360635505]",footway,,,False,True,20.100670040823353,"LINESTRING (-2.5857914 51.4571141, -2.5858024 51.4571337, -2.5858432 51.4572068, -2.5858761 51.4571978, -2.5858877 51.4571947, -2.585966 51.4571757)",no,asphalt,,,,,,,
12595689526,4661094415,0,"[1360635498, 1360635499]",footway,,,False,False,7.930851853979606,"LINESTRING (-2.5859043 51.4569404, -2.5858788 51.4569511, -2.585816 51.4569856)",no,paving_stones,,,,,,,
12595689526,12595689521,0,1360635501,footway,,,False,False,28.332105879050864,"LINESTRING (-2.5859043 51.4569404, -2.5858657 51.456913, -2.58573 51.4567117)",no,paving_stones,,,,,,,
12595689526,12595689528,0,1360635501,footway,,,False,True,7.4438736508188015,"LINESTRING (-2.5859043 51.4569404, -2.5859568 51.456957, -2.5860048 51.4569616)",no,paving_stones,,,,,,,
104855,5919449224,0,22634693,unclassified,20 mph,Penn Street,False,False,5.809621916738942,"LINESTRING (-2.5867257 51.4582949, -2.5866966 51.4582459)",yes,asphalt,1,,,,,,
104855,2043096366,0,3512235,unclassified,20 mph,The Horsefair,False,True,59.47658904510981,"LINESTRING (-2.5867257 51.4582949, -2.5868182 51.4584249, -2.5869547 51.4586169, -2.5870329 51.4587086, -2.5871231 51.4587639)",yes,asphalt,1,,,,,,
104855,6481238337,0,627040442,pedestrian,,George White Street,False,False,112.3091234252947,"LINESTRING (-2.5867257 51.4582949, -2.5864644 51.4583115, -2.5861764 51.4583294, -2.5858861 51.4583541, -2.5854117 51.4584442, -2.5851494 51.4585052)",yes,asphalt,,,,,permissive,,
5919449224,104855,0,22634693,unclassified,20 mph,Penn Street,False,True,5.809621916738942,"LINESTRING (-2.5866966 51.4582459, -2.5867257 51.4582949)",yes,asphalt,1,,,,,,
5919449224,5919449207,0,22634693,unclassified,20 mph,Penn Street,False,False,90.34202585431443,"LINESTRING (-2.5866966 51.4582459, -2.5864451 51.4578807, -2.5862506 51.4575891, -2.5862148 51.4575354, -2.5861884 51.4574977)",yes,paving_stones,1,,,,,,
5919449224,5919449221,0,"[627040448, 85621228]","['pedestrian', 'footway']",,Broadmead,False,True,101.263987808361,"LINESTRING (-2.5866966 51.4582459, -2.5867192 51.4582421, -2.5869933 51.458184, -2.5875726 51.4580824, -2.5880806 51.4579563)",yes,paving_stones,,,,,,,
2043096366,5919449206,0,22988906,pedestrian,,Hanover Court,False,False,5.901787843271464,"LINESTRING (-2.5871231 51.4587639, -2.5870757 51.458808)",no,paving_stones,,,,,,,
2043096366,104855,0,3512235,unclassified,20 mph,The Horsefair,False,False,59.47658904510982,"LINESTRING (-2.5871231 51.4587639, -2.5870329 51.4587086, -2.5869547 51.4586169, -2.5868182 51.4584249, -2.5867257 51.4582949)",yes,asphalt,1,,,,,,
2043096366,5794635161,0,3512235,unclassified,20 mph,The Horsefair,False,True,107.73597228563449,"LINESTRING (-2.5871231 51.4587639, -2.5872102 51.4587988, -2.5874252 51.4588242, -2.5876383 51.4588345, -2.5881518 51.4588176, -2.5885084 51.458809, -2.5886556 51.4588173)",no,paving_stones,1,,,,,,
6481238337,5919449192,0,"[690763193, 380989807]","['pedestrian', 'steps']",,,False,False,21.56052820097649,"LINESTRING (-2.5851494 51.4585052, -2.5849745 51.4585276, -2.5848568 51.4585657)",yes,paving_stones,,,,,permissive,,
6481238337,104855,0,627040442,pedestrian,,George White Street,False,True,112.3091234252947,"LINESTRING (-2.5851494 51.4585052, -2.5854117 51.4584442, -2.5858861 51.4583541, -2.5861764 51.4583294, -2.5864644 51.4583115, -2.5867257 51.4582949)",yes,asphalt,,,,,permissive,,
6481238337,6481238325,0,"[690763185, 690763187, 690763190]",footway,,,False,False,65.6839365677214,"LINESTRING (-2.5851494 51.4585052, -2.5851519 51.4586359, -2.5852011 51.458712, -2.58517 51.4588134, -2.5847302 51.4587939)",yes,paving_stones,,,,,permissive,yes,
6481238337,6481238332,0,"[690763185, 690763186, 690763190]",footway,,,False,True,81.17342200151238,"LINESTRING (-2.5851494 51.4585052, -2.5851795 51.4584337, -2.5849949 51.4583572, -2.5848754 51.4583178, -2.584766 51.4582879, -2.5845094 51.4585761, -2.5844914 51.4586036)",yes,paving_stones,,,,,permissive,yes,
5919449207,4661094416,0,"[711114418, 22634693]",unclassified,20 mph,Penn Street,False,False,39.008332125272155,"LINESTRING (-2.5861884 51.4574977, -2.5861662 51.4574662, -2.5861396 51.457434, -2.5860016 51.457239, -2.5859803 51.4572012, -2.585966 51.4571757)",yes,paving_stones,"['1', '3']",,,,,,
5919449207,5919449224,0,22634693,unclassified,20 mph,Penn Street,False,True,90.34202585431444,"LINESTRING (-2.5861884 51.4574977, -2.5862148 51.4575354, -2.5862506 51.4575891, -2.5864451 51.4578807, -2.5866966 51.4582459)",yes,paving_stones,1,,,,,,
5919449207,5919449209,0,627040444,pedestrian,,Philadelphia Street,False,True,49.62359201543493,"LINESTRING (-2.5861884 51.4574977, -2.5862407 51.4574763, -2.5867832 51.4572491)",yes,paving_stones,,,,,,,
5919449207,5919449198,0,690763184,pedestrian,,Brigstowe Street,False,False,72.17343690813831,"LINESTRING (-2.5861884 51.4574977, -2.5860072 51.457575, -2.5857778 51.4576928, -2.5854145 51.4579288)",yes,paving_stones,,,,,permissive,,
5919449221,5919449224,0,"[627040448, 85621228]","['pedestrian', 'footway']",,Broadmead,False,False,101.263987808361,"LINESTRING (-2.5880806 51.4579563, -2.5875726 51.4580824, -2.5869933 51.458184, -2.5867192 51.4582421, -2.5866966 51.4582459)",yes,paving_stones,,,,,,,
5919449221,11786838687,0,85621228,pedestrian,,Broadmead,False,True,75.41909231987194,"LINESTRING (-2.5880806 51.4579563, -2.5882204 51.4579216, -2.5884303 51.4578706, -2.5887152 51.4578152, -2.5890827 51.457696)",yes,paving_stones,,,,,,,
5919449221,5919449220,0,627040445,footway,,,False,False,51.678776326092034,"LINESTRING (-2.5880806 51.4579563, -2.5880528 51.4579188, -2.587804 51.4575407, -2.587795 51.457527)",yes,paving_stones,,,,,,,
5919449206,2043096366,0,22988906,pedestrian,,Hanover Court,False,True,5.901787843271464,"LINESTRING (-2.5870757 51.458808, -2.5871231 51.4587639)",no,paving_stones,,,,,,,
5919449206,300025247,0,22988906,pedestrian,,Hanover Court,False,False,47.34687323662149,"LINESTRING (-2.5870757 51.458808, -2.5870455 51.4588661, -2.5869575 51.4590027, -2.5868431 51.4591779, -2.5868248 51.4592039)",no,paving_stones,,,,,,,
5919449206,5919449201,0,"[627040443, 690763181, 690763182, 690763183]","['pedestrian', 'steps']",,Concorde Street,False,False,160.0654526892594,"LINESTRING (-2.5870757 51.458808, -2.5868461 51.4587977, -2.5863386 51.4587137, -2.5857803 51.4586717, -2.585219 51.4586635, -2.5851211 51.4586782, -2.5851102 51.4586785, -2.584791 51.4586883)",yes,paving_stones,,,,,permissive,,
5794635161,2043096366,0,3512235,unclassified,20 mph,The Horsefair,False,False,107.73597228563449,"LINESTRING (-2.5886556 51.4588173, -2.5885084 51.458809, -2.5881518 51.4588176, -2.5876383 51.4588345, -2.5874252 51.4588242, -2.5872102 51.4587988, -2.5871231 51.4587639)",no,paving_stones,1,,,,,,
5794635161,993186001,0,3512235,unclassified,20 mph,The Horsefair,False,True,22.849062703210414,"LINESTRING (-2.5886556 51.4588173, -2.5887195 51.4588196, -2.5888719 51.4588141, -2.5889848 51.4588096)",no,asphalt,1,,,,,,
5794635161,5794635164,0,612092247,service,,Callowhill Court,False,False,88.683650733622,"LINESTRING (-2.5886556 51.4588173, -2.5884402 51.4584831, -2.5878716 51.4585496, -2.5878367 51.4584758)",no,asphalt,,,,,,,
5919449192,5919449201,0,690763194,pedestrian,,Brigstowe Street,False,False,14.37458214786101,"LINESTRING (-2.5848568 51.4585657, -2.584791 51.4586883)",yes,paving_stones,,,,,permissive,,
5919449192,6481238337,0,"[690763193, 380989807]","['pedestrian', 'steps']",,,False,True,21.56052820097649,"LINESTRING (-2.5848568 51.4585657, -2.5849745 51.4585276, -2.5851494 51.4585052)",yes,paving_stones,,,,,permissive,,
5919449192,5919449198,0,690763194,pedestrian,,Brigstowe Street,False,True,82.13121978415703,"LINESTRING (-2.5848568 51.4585657, -2.5848919 51.4584087, -2.5851394 51.4581692, -2.5854145 51.4579288)",yes,paving_stones,,,,,permissive,,
6481238325,3842753611,0,27330986,pedestrian,,Stratton Lane,False,False,10.56746838522179,"LINESTRING (-2.5847302 51.4587939, -2.5847219 51.4588714, -2.5847497 51.4588726)",yes,paving_stones,,,,,permissive,,
6481238325,6481238332,0,690763190,footway,,,False,False,29.998027863015295,"LINESTRING (-2.5847302 51.4587939, -2.5846691 51.4587884, -2.5844694 51.4586313, -2.5844914 51.4586036)",yes,paving_stones,,,,,permissive,,
6481238325,6481238337,0,"[690763185, 690763187, 690763190]",footway,,,False,True,65.6839365677214,"LINESTRING (-2.5847302 51.4587939, -2.58517 51.4588134, -2.5852011 51.458712, -2.5851519 51.4586359, -2.5851494 51.4585052)",yes,paving_stones,,,,,permissive,yes,
6481238332,6481238337,0,"[690763185, 690763186, 690763190]",footway,,,False,False,81.17342200151238,"LINESTRING (-2.5844914 51.4586036, -2.5845094 51.4585761, -2.584766 51.4582879, -2.5848754 51.4583178, -2.5849949 51.4583572, -2.5851795 51.4584337, -2.5851494 51.4585052)",yes,paving_stones,,,,,permissive,yes,
6481238332,6481238325,0,690763190,footway,,,False,True,29.998027863015295,"LINESTRING (-2.5844914 51.4586036, -2.5844694 51.4586313, -2.5846691 51.4587884, -2.5847302 51.4587939)",yes,paving_stones,,,,,permissive,,
6481238332,826736676,0,690763192,pedestrian,,Milk Street,False,True,31.826211847172342,"LINESTRING (-2.5844914 51.4586036, -2.5841146 51.4584857, -2.5840801 51.4584762)",no,paving_stones,,,,,permissive,,
104858,1382113262,0,"[16198701, 124100375]",pedestrian,,The Arcade,False,False,91.60030943138374,"LINESTRING (-2.5899842 51.4575365, -2.5905454 51.4581743, -2.5906244 51.4582572)",yes,asphalt,,,,yes,,,
1382113262,9809981567,0,3512235,unclassified,20 mph,The Horsefair,False,False,5.857361000670226,"LINESTRING (-2.5906244 51.4582572, -2.5905499 51.4582821)",no,asphalt,1,,,,,,
1382113262,435846358,0,3512235,unclassified,20 mph,The Horsefair,False,True,33.91974955154288,"LINESTRING (-2.5906244 51.4582572, -2.5908011 51.4581919, -2.5910454 51.4581015)",no,asphalt,1,,,,,,
1382113262,104858,0,"[16198701, 124100375]",pedestrian,,The Arcade,False,True,91.60030943138374,"LINESTRING (-2.5906244 51.4582572, -2.5905454 51.4581743, -2.5899842 51.4575365)",yes,asphalt,,,,yes,,,
9809981567,247834447,0,3512235,unclassified,20 mph,The Horsefair,False,False,4.692471994878426,"LINESTRING (-2.5905499 51.4582821, -2.5904907 51.4583026)",no,asphalt,1,,,,,,
9809981567,1382113262,0,3512235,unclassified,20 mph,The Horsefair,False,True,5.857361000670226,"LINESTRING (-2.5905499 51.4582821, -2.5906244 51.4582572)",no,asphalt,1,,,,,,
9809981567,1382252976,0,"[326498362, 217596269, 1248005678, 1248005679]","['footway', 'steps']",,,False,False,79.50532970764482,"LINESTRING (-2.5905499 51.4582821, -2.5906028 51.4583569, -2.5906446 51.4584189, -2.5906231 51.4584252, -2.590613 51.4584291, -2.5907574 51.4586118, -2.5908773 51.4586677, -2.5908521 51.4586957, -2.5911335 51.4588197)",no,paving_stones,,,,,,,
435846358,1382113262,0,3512235,unclassified,20 mph,The Horsefair,False,False,33.91974955154288,"LINESTRING (-2.5910454 51.4581015, -2.5908011 51.4581919, -2.5906244 51.4582572)",no,asphalt,1,,,,,,
435846358,2045184023,0,3512235,unclassified,20 mph,The Horsefair,False,True,23.889674402762864,"LINESTRING (-2.5910454 51.4581015, -2.5912987 51.4580315, -2.5913606 51.4580144)",no,asphalt,1,,,,,,
435846358,2627428303,0,"[727603379, 727603380]",footway,,,False,False,88.54265857720037,"LINESTRING (-2.5910454 51.4581015, -2.5909944 51.458029, -2.5905331 51.457372)",yes,paving_stones,,,,,,,
104859,365559371,0,1413277837,unclassified,20 mph,Union Street,False,True,12.810913047219312,"LINESTRING (-2.5914231 51.4570992, -2.5913488 51.4569937)",yes,asphalt,1,,,,,,
104859,17406787,0,"[1458524044, 3512236]",unclassified,20 mph,Union Street,False,False,74.5173629515327,"LINESTRING (-2.5914231 51.4570992, -2.5915109 51.4572225, -2.5915653 51.4572748, -2.591787 51.4575362, -2.5919179 51.4576936)",yes,asphalt,,,,,,,
104859,242578487,0,171255692,unclassified,20 mph,Broadmead,False,True,18.021712442471856,"LINESTRING (-2.5914231 51.4570992, -2.5914531 51.4570501, -2.5914758 51.4570191, -2.5915056 51.4569953, -2.5915603 51.4569655)",yes,asphalt,1,,,,,,
365559371,13288882110,0,461464740,footway,,,False,False,4.018376207415736,"LINESTRING (-2.5913488 51.4569937, -2.5914055 51.4569861)",yes,asphalt,,,,,,,
365559371,104859,0,1413277837,unclassified,20 mph,Union Street,False,False,12.810913047219312,"LINESTRING (-2.5913488 51.4569937, -2.5914231 51.4570992)",yes,asphalt,1,,,,,,
